image,caption_1,caption_2,caption_3,caption_4,caption_5
3662406028_29b9e46a6f.jpg,a man wearing a tuxedo and top hat standing outside with some other people to hi right,A man wearing a formal suit and hat stands next to a building .,Two men in tuxedos and top-hats stand on the street as a boy with backpack passes by,Two men in top hats and tuxedos are walking past a dry cleaning store and a casual man who is looking at them .,Two men dressed up walk along the street while another man stares at them .
3662871327_b128d25f04.jpg,Two men and a girl pose with funny faces in front of a wood panel wall .,Three young adults pose for the camera .,Three friends making faces for the camera .,Young man with upturned hair posing with young man with sunglasses and woman with glasses,Three people posing for a picture with one man giving a kissing face .
3662909101_21b9e59a3e.jpg,A black dog jumps over a show jumping hurdle .,a black dog running a course at a dog show,A black dog jumps in the air over the red hurdle .,A black dog jumps over an obstacle .,A black dog jumping over a hurdle .
3662963630_8f097e38d4.jpg,A biker leaps off a half-pipe littered with graffiti as onlookers watch .,A kid does a trick on a bike at a skate park .,a bmx rider launches off a quarterpipe .,A teenage boy on a bicycle is jumping off a ramp .,A cyclist airborne having jumped his bike off a graffiti covered ramp .
3663307538_468739e4c3.jpg,People are sitting at square tables in a red room .,People in a dimly lit lounge .,A large group of people are sitting down inside a building with red and yellow lights everywhere .,Several people sitting at small tables in a darkened room .,A group of people sitting in a pink room with candles .
3663951804_868982f3f9.jpg,A closeup of a man skateboarding in a skate park .,A person skateboarding at a skate park .,A skateboarder executes a jump in a skate park .,a child doing a jump on a skateboard,A skateboarder doing a jump .
3664297064_a4d45cbbbc.jpg,several young people riding on a big yellow fair ride,Five kids are on a yellow ride at the amusement park .,Five girls on a carnival ride .,Five girls on an amusement ride .,Five children ride an amusement park ride .
3664928753_7b0437fedf.jpg,The athlete pole vaulated above the bar while spectators watched .,An athlete pole vaults in a field with buildings in the background .,a man is pole vaulting in front of a white building .,A competitor does a pole vault .,Javelin competition
3665169936_01ae94c9fd.jpg,A person stunt riding on a BMX type of bicycle .,A man in beige pants does a trick on a bicycle .,A person on a bmx bike .,A person is doing a trick on a bicycle with grass and sky as the background .,This person is doing a trick on his bicycle .
3665179773_dd217416fc.jpg,"Two teenage girls hugging , one wearing a bicycle helmet , with cyclists in the background .",A blonde girl in white has her arms around a girl in a helmet .,A girl cyclist being hugged by another girl .,Two girls hugging .,The girl is hugging another girl with a helmet .
366548880_3d3e914746.jpg,"Two large dogs , one light colored and one dark , running through snowy terrain .",Two medium sized dogs run across the snow .,Two dogs running and jumping through a snowy area .,Two dogs leap through snowy grass and rocks .,two dogs jump in a snowy field with snowcapped rocks in the background
3665549027_d7fb05d157.jpg,A brown dog lies on its back fighting with a brown and white dog .,"Two brown dogs are playing with each other on the grass , with one dog laying on its side .",A brown dog is rolling over in the grass while a white and brown dog stands next to it .,A brown dog is playing with a white and brown dog in a grassy and treed area .,The two dogs are playing in the yard .
3665569615_9a71c4b6e4.jpg,A profession baseball player pitches a ball in a baseball game .,There is a man pitching a baseball and has a glove his left hand .,A baseball pitcher wearing a white and red uniform caught in midpitch of the ball .,a baseball player in white uniform throwing baseball,The man in the white and red uniform gets ready to throw the baseball .
3665987581_5e6b0a65f2.jpg,A short brown and white dog chasing sheep .,"Brown and white dog , running on sand with livestock animals partially out of frame .",a small tan dog herding some sheep,A dog chasing livestock on sand .,A brown and white corgi trailing a leash chasing sheep .
3665996775_6d7d9a46f1.jpg,The girl is wearing a pink tutu and walking through the grass .,A young girl wearing a pink tutu .,A little girl is wearing a flowing dress and carrying water balloons .,A young girl in a red dress and black shirt with two purple water balloons .,A young girl in a pink dress with something in her hand .
3666056567_661e25f54c.jpg,four people walk down a sidewalk at night,A group of people walking down the street with one on the phone in a green hat .,A group of people walk down a city street at night .,"Four people are walking along a city sidewalk , while the one in the green hat talks on a cellphone .",Four people are walking on a sidewalk .
3666169738_a8c74cf745.jpg,A chubby baby with an orange hat splashes in a shallow body of water .,A small baby dressed in blue shorts and a blue hat tries to balance with the help of an adult hand behind him .,A small baby splashes in water,A baby playing in the water at a beach,A tiny baby in swim trunks and a blue hat .
3666188047_e81e1d97a7.jpg,A child in a yellow shirt is playing a red arcade ride .,A small boy is playing a racing arcade game .,A child rides a mechanical ride .,a young man playing a motorcycle video game .,A boy rides a game machine .
3666324102_18ecdf8253.jpg,Two girls swing over a red patterned surface .,Two girls riding on swings .,A girl and woman jump off of their swings .,Two girls jump out of swings .,Two females jump off of swings .
3666537170_c4ecda4be8.jpg,A boy in orange shorts is playing in the shallow part of the ocean .,a young man wearing a red and white floral swinsuit falling into the beach,A boy in swim trunks in the water at the beach,A boy wearing board shorts falls backwards in the water .,A boy in orange and white swimming trunks is falling into water at a beach or lake .
3666574371_317b008d2a.jpg,A rugby player wearing a colored top has scored a try as the players in black are running towards him .,A sports player on a field lying face down on the grass .,The young man dives on the field during a sporting event .,"A man lying on the grass on a rugby field , holding a rugby ball .",Three men on a field .
366713533_bd6d48cf02.jpg,The people are standing in front of a building .,large group of people walking,"Two men , a woman , and two young boys stand in front of a large gathering of people outside a building .","There is a crowd of people of men , women and children .",A large crowd in heavy clothing is posing for a camera .
3667157255_4e66d11dc2.jpg,"Woman with two medals around her neck , holding up seven fingers .",An Olympic winner takes home two medals .,an Olympic winner wearing her two gold medals and a grey jacket showing a peace sign and a wave,Woman wearing two gold medals holding up her hands .,A woman wearing two medals holds up seven fingers .
3667318593_fa1816b346.jpg,A small Asian girl is sitting in a red seat on a merry go round .,a girl sits on a swing ride .,The girl is sitting on a swing .,A girl in a dress sitting on a red swing ride .,The young girl is sitting on the swing seat waiting for the carnival ride to begin .
